EmployeeID,Name,Department,Gender,JobRole,Education,Age,Salary,Bonus,Attrition,TotalCompensation
1677,Emp_677,Operations,Female,Executive,High School,32,27446.0,16159,No,43605.0
1678,Emp_678,It,Male,Consultant,Bachelors,28,24725.0,7274,No,31999.0
1679,Emp_679,Marketing,Female,Engineer,High School,31,105597.0,23854,No,129451.0
1680,Emp_680,Marketing,Male,Consultant,High School,55,108207.0,15482,No,123689.0
1681,Emp_681,Finance,Male,Engineer,Bachelors,24,77632.0,23961,No,101593.0
1682,Emp_682,Sales,Female,Consultant,Bachelors,29,86945.0,25044,No,111989.0
1683,Emp_683,Operations,Female,Analyst,High School,52,93741.0,6068,No,99809.0
1684,Emp_684,Finance,Male,Executive,Masters,32,36365.0,26975,Yes,63340.0
1685,Emp_685,Sales,Female,Engineer,Phd,28,85792.0,19706,No,105498.0
1686,Emp_686,Sales,Female,Manager,High School,23,84857.0,10974,No,95831.0
1687,Emp_687,Marketing,Female,Executive,Bachelors,27,35704.0,15928,Yes,51632.0
1688,Emp_688,Hr,Male,Manager,Bachelors,53,70575.0,26213,Yes,96788.0
1689,Emp_689,Unknown,Male,Executive,Masters,41,49902.0,6950,No,56852.0
1690,Emp_690,It,Female,Executive,Phd,55,21195.0,29667,Yes,50862.0
1691,Emp_691,Marketing,Female,Consultant,High School,37,73517.0,24477,Yes,97994.0
1692,Emp_692,Sales,Female,Engineer,High School,46,54012.0,15411,No,69423.0
1693,Emp_693,Operations,Male,Engineer,Phd,33,31415.0,26695,Yes,58110.0
1694,Emp_694,Hr,Male,Executive,High School,28,59534.0,18388,No,77922.0
1695,Emp_695,Sales,Female,Analyst,Phd,38,41686.0,22771,No,64457.0
1696,Emp_696,Hr,Female,Analyst,Bachelors,32,97198.0,9274,No,106472.0
1697,Emp_697,Hr,Female,Manager,Phd,27,48743.0,7285,No,56028.0
1698,Emp_698,Hr,Female,Manager,High School,44,52161.0,24590,No,76751.0
1699,Emp_699,Operations,Female,Consultant,Phd,48,81313.0,24308,No,105621.0
1700,Emp_700,Marketing,Female,Executive,Masters,27,22402.0,12045,No,34447.0
1701,Emp_701,Operations,Male,Manager,Bachelors,59,83190.0,29855,No,113045.0
1702,Emp_702,Finance,Female,Manager,Bachelors,23,72551.0,6618,No,79169.0
1703,Emp_703,Sales,Male,Executive,Phd,43,33275.0,15979,No,49254.0
1704,Emp_704,Marketing,Female,Consultant,High School,41,48182.0,13562,No,61744.0
1705,Emp_705,Marketing,Female,Manager,Masters,46,34915.0,27280,No,62195.0
1706,Emp_706,Marketing,Male,Consultant,Bachelors,36,20909.0,17026,No,37935.0
1707,Emp_707,Marketing,Male,Engineer,Bachelors,50,85908.0,12843,No,98751.0
1708,Emp_708,Operations,Male,Consultant,High School,29,42620.0,14895,No,57515.0
1709,Emp_709,Marketing,Male,Analyst,High School,58,54112.0,28447,No,82559.0
1710,Emp_710,It,Female,Analyst,Masters,54,94051.0,29879,Yes,123930.0
1711,Emp_711,Sales,Male,Consultant,Phd,43,22431.0,16966,No,39397.0
1712,Emp_712,Marketing,Female,Analyst,High School,26,106590.0,22732,No,129322.0
1713,Emp_713,Sales,Male,Engineer,Phd,39,82175.0,26940,No,109115.0
1714,Emp_714,It,Female,Executive,Masters,59,52624.0,10289,Yes,62913.0
1715,Emp_715,It,Female,Analyst,Phd,58,96121.0,23806,No,119927.0
1716,Emp_716,Sales,Female,Analyst,Bachelors,51,81264.0,25012,No,106276.0
1717,Emp_717,Hr,Female,Consultant,Phd,52,51958.0,23812,No,75770.0
1718,Emp_718,Finance,Female,Engineer,Masters,31,21695.0,8033,No,29728.0
1720,Emp_720,Unknown,Male,Consultant,Masters,39,119323.0,13860,No,133183.0
1721,Emp_721,Operations,Female,Consultant,Phd,44,64225.0,12813,No,77038.0
1722,Emp_722,Hr,Male,Engineer,Bachelors,54,21403.0,22798,No,44201.0
1723,Emp_723,Marketing,Male,Executive,High School,37,103346.0,18860,No,122206.0
1725,Emp_725,Operations,Male,Executive,Phd,56,58636.0,19294,No,77930.0
1726,Emp_726,It,Female,Engineer,Phd,55,30839.0,28019,Yes,58858.0
1727,Emp_727,Hr,Male,Consultant,High School,49,85546.0,8621,No,94167.0
1728,Emp_728,Unknown,Female,Consultant,Phd,23,67829.0,26699,No,94528.0
1729,Emp_729,Sales,Male,Manager,Masters,51,29230.0,22138,No,51368.0
1730,Emp_730,Finance,Female,Analyst,Masters,34,71977.0,7347,No,79324.0
1731,Emp_731,Operations,Female,Engineer,Masters,37,60232.0,19882,No,80114.0
1733,Emp_733,Sales,Female,Analyst,Masters,49,45651.0,9923,No,55574.0
1734,Emp_734,Unknown,Male,Engineer,Phd,41,117919.0,24033,No,141952.0
1735,Emp_735,Finance,Female,Executive,High School,45,59963.0,20611,No,80574.0
1736,Emp_736,Sales,Male,Analyst,High School,48,75872.0,20367,Yes,96239.0
1738,Emp_738,Finance,Male,Manager,Phd,48,33739.0,14066,No,47805.0
1739,Emp_739,Finance,Female,Analyst,Bachelors,47,83294.0,8279,No,91573.0
1740,Emp_740,Sales,Male,Analyst,Bachelors,28,68356.0,24368,No,92724.0
1741,Emp_741,Finance,Male,Consultant,Phd,59,21789.0,8807,No,30596.0
1742,Emp_742,Sales,Male,Engineer,Masters,26,39420.0,29260,Yes,68680.0
1744,Emp_744,Marketing,Female,Consultant,Phd,49,57606.0,18965,No,76571.0
1745,Emp_745,Hr,Male,Executive,Bachelors,55,58640.0,21123,No,79763.0
1746,Emp_746,Sales,Female,Engineer,Bachelors,36,64135.0,21991,No,86126.0
1747,Emp_747,It,Female,Analyst,Bachelors,53,57067.0,27553,No,84620.0
1748,Emp_748,Operations,Male,Executive,Masters,47,78420.0,29174,Yes,107594.0
1749,Emp_749,Hr,Male,Manager,Bachelors,52,37357.0,26957,No,64314.0
1750,Emp_750,Hr,Female,Manager,Phd,40,59851.0,5634,No,65485.0
1751,Emp_751,Hr,Male,Consultant,Phd,30,58262.0,17771,No,76033.0
1752,Emp_752,Marketing,Female,Engineer,Bachelors,50,96853.0,22458,No,119311.0
1753,Emp_753,Sales,Female,Consultant,Phd,25,78643.0,23298,No,101941.0
1754,Emp_754,Marketing,Female,Consultant,Bachelors,24,41534.0,19340,No,60874.0
1755,Emp_755,Sales,Female,Consultant,Bachelors,50,111270.0,5588,Yes,116858.0
1756,Emp_756,Marketing,Female,Manager,High School,32,52872.0,8231,No,61103.0
1757,Emp_757,Marketing,Female,Manager,Masters,54,27689.0,11351,No,39040.0
1758,Emp_758,Operations,Male,Consultant,Masters,59,89103.0,8838,No,97941.0
1759,Emp_759,It,Male,Manager,High School,32,106268.0,6973,No,113241.0
1760,Emp_760,Marketing,Female,Engineer,High School,48,106310.0,19346,Yes,125656.0
1761,Emp_761,Operations,Female,Consultant,Masters,54,108731.0,10044,No,118775.0
1762,Emp_762,Finance,Female,Manager,Bachelors,42,57412.0,15247,No,72659.0
1763,Emp_763,It,Male,Executive,Bachelors,52,67734.0,16672,No,84406.0
1764,Emp_764,Marketing,Female,Consultant,Masters,59,107793.0,15271,No,123064.0
1765,Emp_765,Hr,Male,Consultant,Bachelors,23,89930.0,27487,No,117417.0
1767,Emp_767,Finance,Female,Analyst,Bachelors,57,97924.0,27221,No,125145.0
1768,Emp_768,Operations,Male,Analyst,Bachelors,32,31319.0,16244,No,47563.0
1769,Emp_769,Finance,Male,Engineer,Phd,39,26475.0,11783,No,38258.0
1770,Emp_770,It,Female,Engineer,Phd,22,117091.0,10594,Yes,127685.0
1771,Emp_771,Marketing,Female,Engineer,Phd,56,103694.0,8822,Yes,112516.0
1772,Emp_772,Marketing,Female,Analyst,Bachelors,56,34728.0,8389,No,43117.0
1773,Emp_773,Hr,Male,Engineer,Masters,52,49545.0,10914,No,60459.0
1774,Emp_774,Operations,Male,Manager,High School,49,116636.0,23164,No,139800.0
1775,Emp_775,Hr,Male,Consultant,Bachelors,22,101686.0,8688,No,110374.0
1776,Emp_776,Finance,Male,Consultant,Masters,46,118750.0,19683,No,138433.0
1777,Emp_777,Hr,Male,Executive,Bachelors,59,118412.0,18080,No,136492.0
1778,Emp_778,It,Male,Executive,High School,41,81756.0,14916,No,96672.0
1779,Emp_779,Unknown,Female,Consultant,Bachelors,24,88775.0,28595,No,117370.0
1780,Emp_780,Finance,Female,Manager,High School,23,58699.0,10037,No,68736.0
1781,Emp_781,Hr,Male,Analyst,Bachelors,39,56821.0,18453,No,75274.0
1782,Emp_782,Operations,Female,Analyst,High School,31,50615.0,27703,No,78318.0
1783,Emp_783,It,Female,Manager,Bachelors,26,33746.0,13640,No,47386.0
1784,Emp_784,It,Male,Analyst,High School,30,106457.0,5081,No,111538.0
1785,Emp_785,Hr,Female,Engineer,Phd,23,42745.0,11278,No,54023.0
1786,Emp_786,Marketing,Male,Consultant,Bachelors,55,21245.0,21078,No,42323.0
1787,Emp_787,Hr,Male,Consultant,Bachelors,59,44853.0,28383,No,73236.0
1788,Emp_788,Finance,Female,Manager,Masters,52,47632.0,20536,Yes,68168.0
1789,Emp_789,Hr,Male,Analyst,Masters,31,32856.0,22790,No,55646.0
1790,Emp_790,It,Male,Executive,High School,33,76893.0,12410,No,89303.0
1791,Emp_791,Hr,Male,Executive,Bachelors,57,90641.0,20926,No,111567.0
1792,Emp_792,Marketing,Male,Analyst,High School,42,88049.0,20500,Yes,108549.0
1793,Emp_793,Operations,Male,Executive,Phd,27,78182.0,6480,No,84662.0
1794,Emp_794,Sales,Male,Manager,Masters,24,22801.0,14271,Yes,37072.0
1795,Emp_795,Hr,Male,Manager,High School,31,117881.0,8598,No,126479.0
1796,Emp_796,Marketing,Male,Analyst,High School,26,99431.0,20032,No,119463.0
1797,Emp_797,Marketing,Female,Executive,Masters,47,59749.0,12993,No,72742.0
1798,Emp_798,Operations,Female,Manager,Bachelors,42,93757.0,25567,No,119324.0
1799,Emp_799,It,Female,Manager,High School,47,75654.0,25064,No,100718.0
1800,Emp_800,Marketing,,Engineer,Masters,59,91574.0,15895,No,107469.0
1801,Emp_801,Marketing,Male,Engineer,Bachelors,47,117567.0,20367,Yes,137934.0
1802,Emp_802,Marketing,Female,Manager,Phd,29,75381.0,12644,No,88025.0
1803,Emp_803,Marketing,Female,Analyst,Masters,26,78601.0,25694,Yes,104295.0
1804,Emp_804,Finance,Female,Consultant,High School,36,35082.0,16948,No,52030.0
1805,Emp_805,Finance,Male,Consultant,Phd,37,34648.0,23142,No,57790.0
1806,Emp_806,It,Female,Manager,Bachelors,22,20364.0,7599,No,27963.0
1807,Emp_807,Hr,Female,Manager,Bachelors,37,54568.0,27000,No,81568.0
1808,Emp_808,Marketing,Male,Manager,Masters,58,99646.0,10813,Yes,110459.0
1809,Emp_809,Operations,Female,Analyst,Masters,24,91494.0,8853,No,100347.0
1810,Emp_810,Hr,Male,Engineer,Masters,52,94632.0,23676,No,118308.0
1811,Emp_811,Operations,Male,Manager,Bachelors,34,27436.0,6501,No,33937.0
1812,Emp_812,Hr,Male,Manager,Phd,37,106713.0,13422,No,120135.0
1813,Emp_813,It,Female,Executive,Bachelors,42,46754.0,12550,No,59304.0
1814,Emp_814,Marketing,Female,Analyst,High School,23,80194.0,9250,,89444.0
1815,Emp_815,Marketing,Male,Manager,Bachelors,48,44544.0,11991,No,56535.0
1816,Emp_816,Sales,Fem,Executive,High School,59,80180.0,21498,No,101678.0
1817,Emp_817,Unknown,Female,Consultant,Phd,47,83295.0,9406,,92701.0
1818,Emp_818,Hr,Female,Manager,Masters,59,32638.0,23731,Yes,56369.0
1819,Emp_819,Hr,Female,Manager,Masters,46,85715.0,6041,Yes,91756.0
1820,Emp_820,Unknown,Male,Executive,Bachelors,32,89409.0,11927,No,101336.0
1821,Emp_821,Sales,Female,Analyst,Masters,29,103106.0,21395,Yes,124501.0
1822,Emp_822,Unknown,Male,Manager,Phd,29,37157.0,29364,,66521.0
1823,Emp_823,Finance,Male,Consultant,Masters,54,65565.0,12871,No,78436.0
1824,Emp_824,Finance,Female,Manager,Bachelors,28,89996.0,11375,No,101371.0
1825,Emp_825,Operations,Male,Consultant,Phd,59,85888.0,28482,No,114370.0
1826,Emp_826,Operations,Female,Engineer,High School,42,76095.0,8676,No,84771.0
1827,Emp_827,It,Female,Engineer,Bachelors,29,84947.0,27493,Yes,112440.0
1829,Emp_829,Finance,Male,Analyst,Phd,41,90880.0,26781,No,117661.0
1830,Emp_830,Sales,Male,Manager,Bachelors,29,24507.0,8065,No,32572.0
1831,Emp_831,Hr,Male,Manager,Bachelors,52,63988.0,7036,No,71024.0
1832,Emp_832,Operations,Female,Engineer,Phd,50,118421.0,8046,Yes,126467.0
1833,Emp_833,Sales,Female,Consultant,Masters,30,36865.0,21924,No,58789.0
1834,Emp_834,Marketing,Female,Manager,Bachelors,36,47213.0,5076,Yes,52289.0
1835,Emp_835,Operations,Male,Manager,Bachelors,51,75954.0,24451,Yes,100405.0
1836,Emp_836,Operations,Male,Analyst,High School,47,77450.0,20880,No,98330.0
1837,Emp_837,It,Male,Executive,Masters,31,24477.0,21407,No,45884.0
1838,Emp_838,Hr,,Engineer,High School,50,82222.0,26518,No,108740.0
1839,Emp_839,Hr,Male,Engineer,High School,37,26533.0,22059,No,48592.0
1840,Emp_840,Marketing,Female,Executive,Masters,57,69395.0,28052,No,97447.0
1841,Emp_841,Marketing,Male,Manager,Masters,41,43396.0,9267,No,52663.0
1842,Emp_842,Operations,Female,Analyst,Phd,58,32755.0,10988,No,43743.0
1843,Emp_843,Finance,Female,Analyst,Masters,43,20865.0,29036,No,49901.0
1844,Emp_844,It,Male,Engineer,Bachelors,28,31173.0,13680,No,44853.0
1845,Emp_845,It,Male,Analyst,Masters,44,78905.0,6485,No,85390.0
1846,Emp_846,Operations,Female,Executive,Phd,50,58097.0,19713,No,77810.0
1847,Emp_847,Sales,Female,Manager,Phd,37,53371.0,25043,No,78414.0
1848,Emp_848,Finance,Male,Executive,Phd,59,31254.0,7419,No,38673.0
1849,Emp_849,Operations,Male,Consultant,Masters,49,24018.0,29124,No,53142.0
1850,Emp_850,Finance,Female,Engineer,Masters,59,25192.0,28527,No,53719.0
1851,Emp_851,Finance,Male,Analyst,High School,52,22015.0,20312,No,42327.0
1852,Emp_852,Finance,Female,Consultant,High School,35,88916.0,8495,No,97411.0
1853,Emp_853,Operations,Female,Analyst,Bachelors,54,48343.0,22140,No,70483.0
1854,Emp_854,It,Male,Manager,High School,30,89306.0,15716,No,105022.0
1855,Emp_855,It,Male,Manager,Bachelors,48,25829.0,17442,No,43271.0
1856,Emp_856,Finance,Male,Manager,Phd,45,54381.0,29832,No,84213.0
1857,Emp_857,Sales,Male,Analyst,High School,34,101081.0,23163,No,124244.0
1858,Emp_858,Hr,Male,Consultant,Masters,47,38263.0,17961,No,56224.0
1859,Emp_859,Operations,Female,Manager,High School,50,73260.0,15307,Yes,88567.0
1860,Emp_860,Hr,Female,Consultant,Bachelors,49,63306.0,11487,No,74793.0
1861,Emp_861,Sales,Male,Analyst,High School,49,111211.0,14664,No,125875.0
1862,Emp_862,Operations,Male,Consultant,Phd,29,78418.0,21360,No,99778.0
1863,Emp_863,Finance,Male,Analyst,Masters,44,110898.0,21642,No,132540.0
1864,Emp_864,It,Female,Analyst,Bachelors,50,20148.0,9075,No,29223.0
1865,Emp_865,Hr,Male,Engineer,Masters,26,21754.0,29882,No,51636.0
1866,Emp_866,Marketing,Male,Analyst,Masters,28,46745.0,29398,Yes,76143.0
1867,Emp_867,Marketing,Female,Analyst,Bachelors,57,92914.0,22502,No,115416.0
1868,Emp_868,Sales,Female,Executive,Masters,48,75833.0,20285,No,96118.0
1869,Emp_869,Finance,Male,Manager,Masters,23,40140.0,12631,No,52771.0
1870,Emp_870,Hr,Male,Engineer,High School,46,94907.0,8017,Yes,102924.0
1871,Emp_871,Finance,Male,Engineer,Masters,30,80653.0,25725,No,106378.0
1872,Emp_872,Hr,Female,Engineer,Masters,48,112535.0,23042,Yes,135577.0
1873,Emp_873,Sales,Male,Executive,Masters,22,81521.0,29762,No,111283.0
1874,Emp_874,Sales,Male,Analyst,Masters,44,98315.0,23181,Yes,121496.0
1875,Emp_875,Marketing,Male,Manager,Bachelors,31,51075.0,5784,No,56859.0
1876,Emp_876,Finance,Female,Consultant,Phd,46,50697.0,10691,No,61388.0
1877,Emp_877,Operations,Female,Analyst,High School,24,74544.0,20765,No,95309.0
1878,Emp_878,Marketing,Male,Executive,Masters,27,29795.0,8196,Yes,37991.0
1879,Emp_879,Finance,Male,Analyst,Masters,27,84555.0,14552,No,99107.0
1880,Emp_880,Marketing,Female,Analyst,Bachelors,23,72204.0,13532,Yes,85736.0
1881,Emp_881,Operations,Female,Executive,Phd,39,89754.0,21946,No,111700.0
1882,Emp_882,It,Female,Engineer,Masters,44,84860.0,9746,No,94606.0
1883,Emp_883,It,Female,Engineer,Bachelors,23,71529.0,7999,No,79528.0
1884,Emp_884,It,Female,Manager,High School,33,31672.0,22577,No,54249.0
1885,Emp_885,It,Female,Manager,High School,43,74238.0,16302,Yes,90540.0
1886,Emp_886,Hr,Female,Engineer,Masters,58,116578.0,21452,No,138030.0
1887,Emp_887,It,Female,Consultant,Masters,41,55950.0,20595,No,76545.0
1888,Emp_888,Operations,Female,Analyst,Phd,45,31009.0,27063,No,58072.0
1889,Emp_889,Sales,Male,Consultant,Phd,41,67096.0,23812,No,90908.0
1890,Emp_890,Sales,Male,Analyst,Masters,22,39544.0,11200,No,50744.0
1891,Emp_891,Unknown,Male,Engineer,Bachelors,22,75728.0,10396,Yes,86124.0
1892,Emp_892,It,Female,Manager,Phd,38,49381.0,28377,No,77758.0
1893,Emp_893,It,Male,Manager,Masters,22,45287.0,18410,No,63697.0
1894,Emp_894,It,Female,Consultant,Phd,51,84610.0,18203,No,102813.0
1895,Emp_895,Marketing,Female,Manager,Masters,24,88122.0,8598,No,96720.0
1896,Emp_896,Finance,Male,Engineer,High School,32,88184.0,15564,No,103748.0
1897,Emp_897,Marketing,Female,Consultant,Masters,45,60081.0,17748,Yes,77829.0
1898,Emp_898,Finance,Male,Analyst,High School,43,103637.0,21957,No,125594.0
1899,Emp_899,It,Male,Manager,Phd,47,65312.0,25598,No,90910.0
1900,Emp_900,It,Male,Executive,Masters,34,107228.0,12636,No,119864.0
1901,Emp_901,Marketing,Female,Manager,Phd,22,92943.0,22862,No,115805.0
1902,Emp_902,Marketing,Male,Analyst,High School,45,102790.0,15265,No,118055.0
1903,Emp_903,Finance,Female,Consultant,Masters,31,100770.0,14705,No,115475.0
1904,Emp_904,Sales,Male,Analyst,Phd,56,72726.0,27511,No,100237.0
1906,Emp_906,Marketing,Male,Engineer,Phd,49,49480.0,28060,No,77540.0
1907,Emp_907,Operations,Female,Manager,Bachelors,57,67780.0,23580,No,91360.0
1908,Emp_908,Marketing,Female,Consultant,High School,37,77138.0,14703,No,91841.0
1909,Emp_909,Sales,Female,Engineer,High School,37,110382.0,18336,No,128718.0
1910,Emp_910,Hr,Male,Analyst,High School,38,62503.0,13166,No,75669.0
1911,Emp_911,Marketing,Male,Consultant,Masters,36,77893.0,21116,Yes,99009.0
1912,Emp_912,Hr,Female,Engineer,Masters,37,66193.0,11050,No,77243.0
1913,Emp_913,Sales,Female,Consultant,Masters,36,81358.0,16184,No,97542.0
1914,Emp_914,Finance,Female,Executive,Bachelors,55,100857.0,26034,No,126891.0
1915,Emp_915,Operations,Female,Executive,Bachelors,32,98182.0,17712,No,115894.0
1916,Emp_916,Finance,Female,Manager,High School,22,42117.0,13484,No,55601.0
1917,Emp_917,Hr,Female,Manager,Bachelors,36,79056.0,25910,Yes,104966.0
1918,Emp_918,Operations,Male,Executive,Phd,47,78706.0,25796,No,104502.0
1919,Emp_919,Finance,Female,Consultant,High School,25,90429.0,26827,No,117256.0
1920,Emp_920,Marketing,Male,Executive,High School,26,29476.0,7593,No,37069.0
1921,Emp_921,It,Male,Manager,Phd,56,102806.0,15315,No,118121.0
1922,Emp_922,Hr,Female,Executive,High School,34,75006.0,20200,No,95206.0
1923,Emp_923,Finance,,Executive,Bachelors,31,107238.0,14107,No,121345.0
1924,Emp_924,Hr,Male,Consultant,Masters,32,89918.0,28236,No,118154.0
1925,Emp_925,Hr,Female,Engineer,Phd,39,83155.0,28013,No,111168.0
1926,Emp_926,Operations,Female,Manager,Bachelors,55,87321.0,8869,No,96190.0
1927,Emp_927,Operations,Male,Consultant,Phd,44,65798.0,20447,No,86245.0
1928,Emp_928,It,Male,Executive,Phd,28,97271.0,12971,No,110242.0
1929,Emp_929,Marketing,Male,Executive,High School,24,50177.0,29206,No,79383.0
1930,Emp_930,Hr,Female,Engineer,High School,33,116248.0,7989,No,124237.0
1931,Emp_931,Finance,Male,Manager,Bachelors,28,102215.0,28446,No,130661.0
1932,Emp_932,Sales,Female,Manager,Phd,47,63013.0,10340,Yes,73353.0
1933,Emp_933,Hr,Male,Analyst,High School,54,102600.0,14643,Yes,117243.0
1934,Emp_934,Hr,Male,Manager,High School,58,116099.0,8823,Yes,124922.0
1935,Emp_935,It,Male,Engineer,Phd,36,73450.0,18454,No,91904.0
1936,Emp_936,Marketing,Female,Analyst,Bachelors,23,118628.0,8932,Yes,127560.0
1937,Emp_937,Sales,Female,Analyst,Bachelors,28,67928.0,15220,Yes,83148.0
1938,Emp_938,Operations,Male,Executive,Phd,53,112403.0,13554,No,125957.0
1939,Emp_939,Operations,Male,Executive,Bachelors,25,65382.0,7429,No,72811.0
1940,Emp_940,Finance,Male,Manager,High School,41,119290.0,12444,Yes,131734.0
1941,Emp_941,Sales,Female,Analyst,Phd,57,105038.0,15510,No,120548.0
1942,Emp_942,Operations,Male,Executive,High School,53,20760.0,16277,No,37037.0
1943,Emp_943,Finance,Female,Engineer,Masters,49,44142.0,15537,No,59679.0
1944,Emp_944,Marketing,Male,Executive,Masters,34,37290.0,12147,No,49437.0
1945,Emp_945,Finance,Male,Executive,Bachelors,22,91035.0,12631,No,103666.0
1946,Emp_946,Operations,Male,Analyst,Masters,56,20364.0,8598,No,28962.0
1947,Emp_947,It,Male,Analyst,High School,51,76921.0,9329,No,86250.0
1948,Emp_948,It,Male,Consultant,Masters,57,39797.0,11718,No,51515.0
1949,Emp_949,It,Male,Engineer,High School,46,52535.0,14923,No,67458.0
1950,Emp_950,Operations,Female,Analyst,Bachelors,37,66300.0,29602,No,95902.0
1951,Emp_951,It,,Manager,Bachelors,40,67176.0,18782,No,85958.0
1952,Emp_952,Sales,Female,Engineer,High School,22,36105.0,21476,No,57581.0
1953,Emp_953,Marketing,,Engineer,Masters,26,27939.0,29884,No,57823.0
1954,Emp_954,Finance,Male,Analyst,Bachelors,43,99472.0,5051,No,104523.0
1955,Emp_955,Finance,Female,Engineer,Phd,45,62029.0,21702,No,83731.0
1956,Emp_956,Operations,Male,Analyst,Bachelors,58,35863.0,15184,No,51047.0
1957,Emp_957,It,Female,Executive,Masters,57,98097.0,17468,No,115565.0
1958,Emp_958,It,Female,Consultant,Phd,57,30447.0,27072,No,57519.0
1959,Emp_959,Hr,Male,Executive,Masters,25,116160.0,20479,No,136639.0
1960,Emp_960,Marketing,Female,Analyst,High School,57,66940.0,28402,No,95342.0
1961,Emp_961,Sales,Female,Analyst,Phd,39,97947.0,12210,No,110157.0
1962,Emp_962,Finance,Male,Executive,Masters,37,105001.0,17934,No,122935.0
1963,Emp_963,Hr,Female,Manager,Phd,39,39642.0,8956,No,48598.0
1964,Emp_964,Hr,Male,Manager,Masters,43,116798.0,11057,Yes,127855.0
1965,Emp_965,Operations,Male,Manager,Phd,23,115899.0,16210,No,132109.0
1966,Emp_966,Finance,Male,Analyst,Masters,42,87643.0,19590,No,107233.0
1967,Emp_967,Operations,Male,Engineer,High School,57,27928.0,28259,No,56187.0
1968,Emp_968,Sales,Female,Analyst,Phd,50,68002.0,25815,No,93817.0
1969,Emp_969,Hr,Male,Engineer,Phd,47,104853.0,18864,No,123717.0
1970,Emp_970,Hr,Male,Executive,Phd,42,45017.0,6525,No,51542.0
1971,Emp_971,Marketing,Female,Consultant,Phd,38,99064.0,18277,No,117341.0
1972,Emp_972,Sales,Male,Engineer,High School,37,33313.0,12043,No,45356.0
1973,Emp_973,Hr,Male,Manager,Phd,52,21559.0,22662,No,44221.0
1974,Emp_974,Sales,Female,Analyst,Bachelors,30,70893.0,13705,No,84598.0
1975,Emp_975,Finance,Female,Executive,High School,52,35167.0,11125,No,46292.0
1976,Emp_976,It,Female,Manager,Bachelors,35,100879.0,12874,No,113753.0
1977,Emp_977,Hr,Female,Executive,Phd,58,58598.0,17529,No,76127.0
1978,Emp_978,Marketing,Female,Consultant,Masters,23,27523.0,28284,No,55807.0
1979,Emp_979,Finance,Female,Analyst,Bachelors,35,69777.0,19955,No,89732.0
1980,Emp_980,Sales,Female,Analyst,Phd,54,48439.0,7500,No,55939.0
1981,Emp_981,Operations,Male,Consultant,Bachelors,56,101060.0,8464,No,109524.0
1982,Emp_982,Finance,Female,Analyst,Phd,41,33285.0,23643,Yes,56928.0
1983,Emp_983,Hr,Female,Engineer,Phd,23,30973.0,20954,No,51927.0
1984,Emp_984,Sales,Female,Executive,Phd,40,42694.0,28880,No,71574.0
1985,Emp_985,It,Male,Manager,Masters,58,55774.0,24043,Yes,79817.0
1986,Emp_986,Finance,Male,Consultant,Bachelors,39,24302.0,5255,No,29557.0
1987,Emp_987,Hr,Female,Engineer,High School,37,42391.0,6502,No,48893.0
1988,Emp_988,Marketing,,Manager,High School,25,24611.0,9656,No,34267.0
1989,Emp_989,Operations,Female,Manager,High School,33,29372.0,15302,No,44674.0
1990,Emp_990,Sales,Male,Consultant,High School,50,44312.0,10430,No,54742.0
1991,Emp_991,Finance,Male,Engineer,Phd,28,34080.0,13598,No,47678.0
1992,Emp_992,Finance,Female,Manager,Bachelors,35,100618.0,24560,Yes,125178.0
1994,Emp_994,It,Female,Engineer,Masters,56,40874.0,6860,Yes,47734.0
1995,Emp_995,Marketing,Male,Analyst,Bachelors,26,82537.0,11158,No,93695.0
1996,Emp_996,Operations,Male,Manager,Bachelors,38,93914.0,10806,No,104720.0
1997,Emp_997,Marketing,Female,Executive,Bachelors,53,21597.0,25738,No,47335.0
1998,Emp_998,Hr,Female,Engineer,Masters,31,31600.0,22106,No,53706.0
1999,Emp_999,Hr,Female,Manager,High School,38,23747.0,28963,No,52710.0
2000,Emp_1000,Marketing,Female,Consultant,Bachelors,26,99415.0,14474,No,113889.0
2001,Emp_1001,Operations,Male,Executive,Masters,30,98553.0,21997,No,120550.0
2002,Emp_1002,Marketing,Male,Manager,Masters,54,44815.0,24715,No,69530.0
2003,Emp_1003,Operations,Male,Executive,Phd,57,104500.0,10790,No,115290.0
2004,Emp_1004,Operations,Female,Executive,Masters,57,114348.0,24500,Yes,138848.0
2005,Emp_1005,Sales,Male,Analyst,High School,39,44714.0,15170,No,59884.0
2006,Emp_1006,Operations,Female,Executive,Bachelors,30,38890.0,14004,No,52894.0
2007,Emp_1007,It,Male,Analyst,Masters,50,81509.0,14978,No,96487.0
2008,Emp_1008,Operations,Female,Engineer,High School,35,81824.0,21714,No,103538.0
2009,Emp_1009,Unknown,Female,Analyst,Masters,46,24725.0,23596,No,48321.0
2010,Emp_1010,Operations,Male,Consultant,Masters,36,63205.0,26877,No,90082.0
2011,Emp_1011,Hr,,Manager,Masters,27,40684.0,12232,Yes,52916.0
2012,Emp_1012,It,,Engineer,Masters,50,111861.0,17674,No,129535.0
2013,Emp_1013,It,Male,Engineer,Masters,36,77911.0,26998,No,104909.0
2014,Emp_1014,Marketing,Female,Consultant,High School,50,118078.0,27297,Yes,145375.0
2015,Emp_1015,Sales,Female,Analyst,Bachelors,25,33092.0,21052,No,54144.0
2016,Emp_1016,Operations,Female,Manager,Bachelors,39,115918.0,20774,No,136692.0
